periodDateUtc,unemployment,ManufacturingPMI,ServicesPMI,IndustrialProduction,AverageHourlyEarnings,MonthlyBudget,OLTSJobOpenings,ProducerPriceIndex_FoodEnergyMoM,ProducerPriceIndex_FoodEnergyYoY,RetailSales,ManufacturingPricesPaid,CompositePMI,FactoryOrders,ManufacturingNewOrdersIndex,ISMManufacturing
2008-08,6.1,56.0,55.9,-1.0,0.4,-111.9,3.93,0.2,3.6,-0.4,67.0,58.6,-4.3,49.9,49.9
2008-07,5.7,56.0,55.9,0.1,0.30000000000000004,-102.8,3.93,0.7000000000000001,3.5,-0.1,67.0,58.6,0.7000000000000001,50.0,50.0
2008-06,5.5,56.0,55.9,0.4,0.6000000000000001,50.73,3.93,0.2,3.0,-0.5,67.0,58.6,2.1,50.2,50.2
2008-05,5.5,56.0,55.9,-0.2,0.30000000000000004,-165.9,3.93,0.2,3.0,0.8,67.0,58.6,0.6000000000000001,49.6,49.6
2008-04,5.0,56.0,55.9,-0.7000000000000001,0.1,159.3,3.93,0.4,3.0,0.4,67.0,58.6,1.3,48.6,48.6
2008-03,5.1,56.0,55.9,0.2,0.30000000000000004,-48.1,3.93,0.2,2.7,0.2,67.0,58.6,1.5,48.6,48.6
2008-02,4.8,56.0,55.9,-0.7000000000000001,0.30000000000000004,-96.3,3.93,0.5,2.4,-0.4,67.0,58.6,-0.9,48.3,48.3
2008-01,4.9,56.0,55.9,0.1,0.2,17.8,3.93,0.4,2.3,0.4,67.0,58.6,-2.3,50.7,50.7
2007-12,5.0,56.0,55.9,0.1,0.4,38.2,3.93,0.2,2.0,-0.4,67.0,58.6,2.0,48.4,48.4
2007-12,5.0,56.0,55.9,0.1,0.4,38.2,3.93,0.2,2.0,-0.4,67.0,58.6,1.7000000000000002,48.4,48.4
2007-11,4.7,56.0,55.9,0.30000000000000004,0.5,38.2,3.93,0.4,2.0,1.0,67.0,58.6,1.7000000000000002,50.8,50.8
2007-10,4.7,56.0,55.9,-0.7000000000000001,0.1,-55.6,3.93,0.0,2.5,0.2,67.0,58.6,0.7000000000000001,50.9,50.9
2007-09,4.7,56.0,55.9,0.2,0.30000000000000004,-49.3,3.93,0.1,2.0,0.7000000000000001,67.0,58.6,0.30000000000000004,52.0,52.0
2007-08,4.6,56.0,55.9,0.0,0.30000000000000004,-49.3,3.93,0.2,2.2,0.30000000000000004,67.0,58.6,-3.5,52.9,52.9
2007-07,4.6,56.0,55.9,0.5,0.30000000000000004,-49.3,3.93,0.1,2.3,0.5,67.0,58.6,3.7,53.8,53.8
2007-06,4.5,56.0,55.9,0.6000000000000001,0.30000000000000004,-49.3,3.93,0.30000000000000004,1.8,-0.7000000000000001,67.0,58.6,0.6000000000000001,56.0,56.0
2007-05,4.5,56.0,55.9,,0.06,-49.3,3.93,0.2,1.6,1.5,67.0,58.6,-0.5,55.0,55.0
2007-04,4.5,56.0,55.9,-0.1,0.06,-49.3,3.93,0.0,1.5,-0.1,67.0,58.6,0.5,54.7,54.7
2007-04,4.5,56.0,55.9,0.4,0.06,-49.3,3.93,0.0,1.5,-0.1,67.0,58.6,0.5,54.7,54.7
2007-03,4.4,56.0,55.9,-0.30000000000000004,0.06,-49.3,3.93,0.0,1.5,1.0,67.0,58.6,4.1,50.9,50.9
2007-02,4.5,56.0,55.9,1.0,0.03,-49.3,3.93,0.4,1.7000000000000002,1.0,67.0,58.6,1.4,52.3,52.3
2009-10,4.5,56.0,55.9,0.0,0.30000000000000004,-176.4,3.93,-0.6000000000000001,0.7000000000000001,1.1,67.0,58.6,0.8,55.7,55.7
2007-01,4.5,56.0,55.9,-0.30000000000000004,0.30000000000000004,-176.4,3.93,0.2,1.8,0.5,67.0,58.6,-5.7,,
